 0.000000e+00  0.000000e+00 
 5.000000e-08  1.000002e+01 
 1.000000e-07  1.000007e+01 
 2.000000e-07  1.000020e+01 
 4.000000e-07  1.000074e+01 
 8.000000e-07  1.000290e+01 
 1.600000e-06  1.001154e+01 
 3.200000e-06  1.004607e+01 
 6.400000e-06  1.018405e+01 
 1.140000e-05  1.058290e+01 
 1.640000e-05  1.120388e+01 
 2.140000e-05  1.204487e+01 
 2.640000e-05  1.310324e+01 
 3.140000e-05  1.437580e+01 
 3.640000e-05  1.585883e+01 
 4.140000e-05  1.754812e+01 
 4.640000e-05  1.943892e+01 
 5.140000e-05  2.152602e+01 
 5.640000e-05  2.380372e+01 
 6.140000e-05  2.626585e+01 
 6.640000e-05  2.890582e+01 
 7.140000e-05  3.171659e+01 
 7.640000e-05  3.469072e+01 
 8.140000e-05  3.782037e+01 
 8.640000e-05  4.109736e+01 
 9.140000e-05  4.451314e+01 
 9.640000e-05  4.805882e+01 
 1.014000e-04  5.172525e+01 
 1.064000e-04  5.550298e+01 
 1.114000e-04  5.938229e+01 
 1.164000e-04  6.335325e+01 
 1.214000e-04  6.740572e+01 
 1.264000e-04  7.152940e+01 
 1.314000e-04  7.571380e+01 
 1.364000e-04  7.994834e+01 
 1.414000e-04  8.422233e+01 
 1.464000e-04  8.852500e+01 
 1.514000e-04  9.284554e+01 
 1.564000e-04  9.717313e+01 
 1.614000e-04  1.014970e+02 
 1.664000e-04  1.058062e+02 
 1.714000e-04  1.100902e+02 
 1.764000e-04  1.143384e+02 
 1.814000e-04  1.185401e+02 
 1.864000e-04  1.226850e+02 
 1.914000e-04  1.267630e+02 
 1.964000e-04  1.307640e+02 
 2.014000e-04  1.346782e+02 
 2.064000e-04  1.384961e+02 
 2.114000e-04  1.422084e+02 
 2.164000e-04  1.458061e+02 
 2.214000e-04  1.492804e+02 
 2.264000e-04  1.526232e+02 
 2.314000e-04  1.558262e+02 
 2.364000e-04  1.588820e+02 
 2.414000e-04  1.617831e+02 
 2.464000e-04  1.645229e+02 
 2.514000e-04  1.670948e+02 
 2.564000e-04  1.694928e+02 
 2.614000e-04  1.717114e+02 
 2.664000e-04  1.737456e+02 
 2.714000e-04  1.755906e+02 
 2.764000e-04  1.772424e+02 
 2.814000e-04  1.786973e+02 
 2.864000e-04  1.799522e+02 
 2.914000e-04  1.810045e+02 
 2.964000e-04  1.818520e+02 
 3.014000e-04  1.824931e+02 
 3.064000e-04  1.829268e+02 
 3.114000e-04  1.831525e+02 
 3.164000e-04  1.831701e+02 
 3.214000e-04  1.829801e+02 
 3.264000e-04  1.825836e+02 
 3.314000e-04  1.819819e+02 
 3.364000e-04  1.811773e+02 
 3.414000e-04  1.801720e+02 
 3.464000e-04  1.789692e+02 
 3.514000e-04  1.775724e+02 
 3.564000e-04  1.759855e+02 
 3.614000e-04  1.742129e+02 
 3.664000e-04  1.722596e+02 
 3.714000e-04  1.701309e+02 
 3.764000e-04  1.678325e+02 
 3.814000e-04  1.653706e+02 
 3.864000e-04  1.627517e+02 
 3.914000e-04  1.599828e+02 
 3.964000e-04  1.570711e+02 
 4.014000e-04  1.540243e+02 
 4.064000e-04  1.508503e+02 
 4.114000e-04  1.475574e+02 
 4.164000e-04  1.441540e+02 
 4.214000e-04  1.406490e+02 
 4.264000e-04  1.370513e+02 
 4.314000e-04  1.333701e+02 
 4.364000e-04  1.296149e+02 
 4.414000e-04  1.257951e+02 
 4.464000e-04  1.219206e+02 
 4.514000e-04  1.180010e+02 
 4.564000e-04  1.140464e+02 
 4.614000e-04  1.100665e+02 
 4.664000e-04  1.060715e+02 
 4.714000e-04  1.020714e+02 
 4.764000e-04  9.807604e+01 
 4.814000e-04  9.409551e+01 
 4.864000e-04  9.013966e+01 
 4.914000e-04  8.621831e+01 
 4.964000e-04  8.234116e+01 
 5.014000e-04  7.851777e+01 
 5.064000e-04  7.475754e+01 
 5.114000e-04  7.106971e+01 
 5.164000e-04  6.746329e+01 
 5.214000e-04  6.394707e+01 
 5.264000e-04  6.052962e+01 
 5.314000e-04  5.721920e+01 
 5.364000e-04  5.402381e+01 
 5.414000e-04  5.095113e+01 
 5.464000e-04  4.800853e+01 
 5.514000e-04  4.520303e+01 
 5.564000e-04  4.254128e+01 
 5.614000e-04  4.002956e+01 
 5.664000e-04  3.767377e+01 
 5.714000e-04  3.547939e+01 
 5.764000e-04  3.345150e+01 
 5.814000e-04  3.159475e+01 
 5.864000e-04  2.991332e+01 
 5.914000e-04  2.841099e+01 
 5.964000e-04  2.709106e+01 
 6.014000e-04  2.595635e+01 
 6.064000e-04  2.500925e+01 
 6.114000e-04  2.425164e+01 
 6.164000e-04  2.368494e+01 
 6.214000e-04  2.331009e+01 
 6.264000e-04  2.312754e+01 
 6.314000e-04  2.313727e+01 
 6.364000e-04  2.333877e+01 
 6.414000e-04  2.373106e+01 
 6.464000e-04  2.431268e+01 
 6.514000e-04  2.508172e+01 
 6.564000e-04  2.603577e+01 
 6.614000e-04  2.717200e+01 
 6.664000e-04  2.848712e+01 
 6.714000e-04  2.997740e+01 
 6.764000e-04  3.163868e+01 
 6.814000e-04  3.346639e+01 
 6.864000e-04  3.545555e+01 
 6.914000e-04  3.760079e+01 
 6.964000e-04  3.989638e+01 
 7.014000e-04  4.233620e+01 
 7.064000e-04  4.491381e+01 
 7.114000e-04  4.762243e+01 
 7.164000e-04  5.045497e+01 
 7.214000e-04  5.340407e+01 
 7.264000e-04  5.646205e+01 
 7.314000e-04  5.962104e+01 
 7.364000e-04  6.287288e+01 
 7.414000e-04  6.620923e+01 
