 5.256000e-03  1.549483e+02  5.256000e-03  1.089559e+02  5.256000e-03  2.895590e+01 
 5.456000e-03  1.494259e+02  5.456000e-03  1.014185e+02  5.456000e-03  2.141850e+01 
 5.656000e-03  1.430544e+02  5.656000e-03  9.364449e+01  5.656000e-03  1.364449e+01 
 5.856000e-03  1.358701e+02  5.856000e-03  8.568688e+01  5.856000e-03  5.686882e+00 
 6.056000e-03  1.279137e+02  6.056000e-03  7.759905e+01  6.056000e-03 -2.400949e+00 
 6.256000e-03  1.192304e+02  6.256000e-03  6.943449e+01  6.256000e-03 -1.056551e+01 
 6.456000e-03  1.098697e+02  6.456000e-03  6.124653e+01  6.456000e-03 -1.875347e+01 
 6.656000e-03  9.988470e+01  6.656000e-03  5.308813e+01  6.656000e-03 -2.691187e+01 
 6.856000e-03  8.933212e+01  6.856000e-03  4.501156e+01  6.856000e-03 -3.498844e+01 
 7.056000e-03  7.827193e+01  7.056000e-03  3.706818e+01  7.056000e-03 -4.293182e+01 
 7.256000e-03  6.676699e+01  7.256000e-03  2.930818e+01  7.256000e-03 -5.069182e+01 
 7.456000e-03  5.488267e+01  7.456000e-03  2.178032e+01  7.456000e-03 -5.821968e+01 
 7.656000e-03  4.268649e+01  7.656000e-03  1.453166e+01  7.656000e-03 -6.546834e+01 
 7.856000e-03  3.024776e+01  7.856000e-03  7.607367e+00  7.856000e-03 -7.239263e+01 
 8.056000e-03  1.763715e+01  8.056000e-03  1.050448e+00  8.056000e-03 -7.894955e+01 
 8.256000e-03  4.926325e+00  8.256000e-03 -5.098456e+00  8.256000e-03 -8.509846e+01 
 8.456000e-03 -7.812492e+00  8.456000e-03 -1.080128e+01  8.456000e-03 -9.080128e+01 
 8.656000e-03 -2.050692e+01  8.656000e-03 -1.602275e+01  8.656000e-03 -9.602275e+01 
 8.856000e-03 -3.308482e+01  8.856000e-03 -2.073052e+01  8.856000e-03 -1.007305e+02 
 9.056000e-03 -4.547472e+01  9.056000e-03 -2.489539e+01  9.056000e-03 -1.048954e+02 
 9.256000e-03 -5.760623e+01  9.256000e-03 -2.849142e+01  9.256000e-03 -1.084914e+02 
 9.456000e-03 -6.941041e+01  9.456000e-03 -3.149610e+01  9.456000e-03 -1.114961e+02 
 9.656000e-03 -8.082019e+01  9.656000e-03 -3.389042e+01  9.656000e-03 -1.138904e+02 
 9.856000e-03 -9.177072e+01  9.856000e-03 -3.565898e+01  9.856000e-03 -1.156590e+02 
 1.005600e-02 -1.021998e+02  1.005600e-02 -3.679009e+01  1.005600e-02 -1.167901e+02 
 1.025600e-02 -1.120482e+02  1.025600e-02 -3.727582e+01  1.025600e-02 -1.172758e+02 
 1.045600e-02 -1.212598e+02  1.045600e-02 -3.711199e+01  1.045600e-02 -1.171120e+02 
 1.065600e-02 -1.297825e+02  1.065600e-02 -3.629823e+01  1.065600e-02 -1.162982e+02 
 1.085600e-02 -1.375677e+02  1.085600e-02 -3.483799e+01  1.085600e-02 -1.148380e+02 
 1.105600e-02 -1.445712e+02  1.105600e-02 -3.273845e+01  1.105600e-02 -1.127385e+02 
 1.125600e-02 -1.507533e+02  1.125600e-02 -3.001053e+01  1.125600e-02 -1.100105e+02 
 1.145600e-02 -1.560787e+02  1.145600e-02 -2.666879e+01  1.145600e-02 -1.066688e+02 
 1.165600e-02 -1.605172e+02  1.165600e-02 -2.273134e+01  1.165600e-02 -1.027313e+02 
 1.185600e-02 -1.640437e+02  1.185600e-02 -1.821976e+01  1.185600e-02 -9.821976e+01 
 1.205600e-02 -1.666381e+02  1.205600e-02 -1.315895e+01  1.205600e-02 -9.315895e+01 
 1.225600e-02 -1.682855e+02  1.225600e-02 -7.576977e+00  1.225600e-02 -8.757698e+01 
 1.245600e-02 -1.689768e+02  1.245600e-02 -1.504935e+00  1.245600e-02 -8.150493e+01 
 1.265600e-02 -1.687078e+02  1.265600e-02  5.023258e+00  1.265600e-02 -7.497674e+01 
 1.285600e-02 -1.674803e+02  1.285600e-02  1.197104e+01  1.285600e-02 -6.802896e+01 
 1.305600e-02 -1.653011e+02  1.305600e-02  1.929944e+01  1.305600e-02 -6.070056e+01 
 1.325600e-02 -1.621826e+02  1.325600e-02  2.696726e+01  1.325600e-02 -5.303274e+01 
 1.345600e-02 -1.581425e+02  1.345600e-02  3.493135e+01  1.345600e-02 -4.506865e+01 
 1.365600e-02 -1.532039e+02  1.365600e-02  4.314686e+01  1.365600e-02 -3.685314e+01 
 1.385600e-02 -1.473947e+02  1.385600e-02  5.156746e+01  1.385600e-02 -2.843254e+01 
 1.405600e-02 -1.407480e+02  1.405600e-02  6.014564e+01  1.405600e-02 -1.985436e+01 
 1.425600e-02 -1.333016e+02  1.425600e-02  6.883295e+01  1.425600e-02 -1.116705e+01 
 1.445600e-02 -1.250977e+02  1.445600e-02  7.758032e+01  1.445600e-02 -2.419677e+00 
 1.465600e-02 -1.161829e+02  1.465600e-02  8.633831e+01  1.465600e-02  6.338311e+00 
 1.485600e-02 -1.066080e+02  1.485600e-02  9.505739e+01  1.485600e-02  1.505739e+01 
 1.505600e-02 -9.642734e+01  1.505600e-02  1.036882e+02  1.505600e-02  2.368824e+01 
 1.525600e-02 -8.569874e+01  1.525600e-02  1.121820e+02  1.525600e-02  3.218203e+01 
 1.545600e-02 -7.448319e+01  1.545600e-02  1.204907e+02  1.545600e-02  4.049067e+01 
 1.565600e-02 -6.284441e+01  1.565600e-02  1.285671e+02  1.565600e-02  4.856714e+01 
 1.585600e-02 -5.084854e+01  1.585600e-02  1.363657e+02  1.585600e-02  5.636570e+01 
 1.605600e-02 -3.856373e+01  1.605600e-02  1.438422e+02  1.605600e-02  6.384219e+01 
 1.625600e-02 -2.605979e+01  1.625600e-02  1.509543e+02  1.625600e-02  7.095427e+01 
 1.645600e-02 -1.340778e+01  1.645600e-02  1.576616e+02  1.645600e-02  7.766164e+01 
 1.665600e-02 -6.795875e-01  1.665600e-02  1.639263e+02  1.665600e-02  8.392632e+01 
 1.685600e-02  1.205247e+01  1.685600e-02  1.697128e+02  1.685600e-02  8.971281e+01 
 1.705600e-02  2.471604e+01  1.705600e-02  1.749883e+02  1.705600e-02  9.498834e+01 
 1.725600e-02  3.723918e+01  1.725600e-02  1.797230e+02  1.725600e-02  9.972302e+01 
 1.745600e-02  4.955071e+01  1.745600e-02  1.838900e+02  1.745600e-02  1.038900e+02 
 1.765600e-02  6.158068e+01  1.765600e-02  1.874658e+02  1.765600e-02  1.074658e+02 
 1.785600e-02  7.326074e+01  1.785600e-02  1.904300e+02  1.785600e-02  1.104300e+02 
 1.805600e-02  8.452452e+01  1.805600e-02  1.927659e+02  1.805600e-02  1.127659e+02 
 1.825600e-02  9.530801e+01  1.825600e-02  1.944604e+02  1.825600e-02  1.144604e+02 
 1.845600e-02  1.055499e+02  1.845600e-02  1.955038e+02  1.845600e-02  1.155038e+02 
 1.865600e-02  1.151921e+02  1.865600e-02  1.958902e+02  1.865600e-02  1.158902e+02 
 1.885600e-02  1.241798e+02  1.885600e-02  1.956175e+02  1.885600e-02  1.156175e+02 
 1.905600e-02  1.324618e+02  1.905600e-02  1.946873e+02  1.905600e-02  1.146873e+02 
 1.925600e-02  1.399911e+02  1.925600e-02  1.931050e+02  1.925600e-02  1.131050e+02 
 1.945600e-02  1.467250e+02  1.945600e-02  1.908795e+02  1.945600e-02  1.108795e+02 
 1.965600e-02  1.526252e+02  1.965600e-02  1.880235e+02  1.965600e-02  1.080235e+02 
 1.985600e-02  1.576581e+02  1.985600e-02  1.845534e+02  1.985600e-02  1.045534e+02 
 2.005600e-02  1.617952e+02  2.005600e-02  1.804888e+02  2.005600e-02  1.004888e+02 
 2.025600e-02  1.650129e+02  2.025600e-02  1.758528e+02  2.025600e-02  9.585283e+01 
 2.045600e-02  1.672930e+02  2.045600e-02  1.706719e+02  2.045600e-02  9.067192e+01 
 2.065600e-02  1.686225e+02  2.065600e-02  1.649755e+02  2.065600e-02  8.497552e+01 
 2.085600e-02  1.689938e+02  2.085600e-02  1.587960e+02  2.085600e-02  7.879601e+01 
 2.105600e-02  1.684049e+02  2.105600e-02  1.521685e+02  2.105600e-02  7.216852e+01 
 2.125600e-02  1.668591e+02  2.125600e-02  1.451307e+02  2.125600e-02  6.513073e+01 
 2.145600e-02  1.643652e+02  2.145600e-02  1.377226e+02  2.145600e-02  5.772265e+01 
 2.165600e-02  1.609373e+02  2.165600e-02  1.299864e+02  2.165600e-02  4.998639e+01 
 2.185600e-02  1.565949e+02  2.185600e-02  1.219659e+02  2.185600e-02  4.196592e+01 
 2.205600e-02  1.513627e+02  2.205600e-02  1.137068e+02  2.205600e-02  3.370682e+01 
 2.225600e-02  1.452704e+02  2.225600e-02  1.052561e+02  2.225600e-02  2.525605e+01 
 2.245600e-02  1.383527e+02  2.245600e-02  9.666164e+01  2.245600e-02  1.666164e+01 
 2.265600e-02  1.306489e+02  2.265600e-02  8.797241e+01  2.265600e-02  7.972415e+00 
 2.285600e-02  1.222026e+02  2.285600e-02  7.923778e+01  2.285600e-02 -7.622244e-01 
 2.305600e-02  1.130620e+02  2.305600e-02  7.050736e+01  2.305600e-02 -9.492641e+00 
 2.325600e-02  1.032790e+02  2.325600e-02  6.183078e+01  2.325600e-02 -1.816922e+01 
 2.345600e-02  9.290907e+01  2.345600e-02  5.325735e+01  2.345600e-02 -2.674265e+01 
 2.365600e-02  8.201124e+01  2.365600e-02  4.483579e+01  2.365600e-02 -3.516421e+01 
 2.385600e-02  7.064740e+01  2.385600e-02  3.661397e+01  2.385600e-02 -4.338603e+01 
 2.405600e-02  5.888213e+01  2.405600e-02  2.863860e+01  2.405600e-02 -5.136140e+01 
 2.425600e-02  4.678229e+01  2.425600e-02  2.095500e+01  2.425600e-02 -5.904500e+01 
 2.445600e-02  3.441661e+01  2.445600e-02  1.360685e+01  2.445600e-02 -6.639315e+01 
 2.465600e-02  2.185537e+01  2.465600e-02  6.635907e+00  2.465600e-02 -7.336409e+01 
 2.485600e-02  9.169950e+00  2.485600e-02  8.177561e-02  2.485600e-02 -7.991822e+01 
 2.505600e-02 -3.567579e+00  2.505600e-02 -6.018293e+00  2.505600e-02 -8.601829e+01 
 2.525600e-02 -1.628484e+01  2.525600e-02 -1.162963e+01  2.525600e-02 -9.162963e+01 
 2.545600e-02 -2.890956e+01  2.545600e-02 -1.672036e+01  2.545600e-02 -9.672036e+01 
 2.565600e-02 -4.137001e+01  2.565600e-02 -2.126154e+01  2.565600e-02 -1.012615e+02 
 2.585600e-02 -5.359540e+01  2.585600e-02 -2.522736e+01  2.585600e-02 -1.052274e+02 
 2.605600e-02 -6.551624e+01  2.605600e-02 -2.859530e+01  2.605600e-02 -1.085953e+02 
 2.625600e-02 -7.706480e+01  2.625600e-02 -3.134620e+01  2.625600e-02 -1.113462e+02 
 2.645600e-02 -8.817547e+01  2.645600e-02 -3.346444e+01  2.645600e-02 -1.134644e+02 
 2.665600e-02 -9.878511e+01  2.665600e-02 -3.493798e+01  2.665600e-02 -1.149380e+02 
 2.685600e-02 -1.088334e+02  2.685600e-02 -3.575845e+01  2.685600e-02 -1.157584e+02 
 2.705600e-02 -1.182633e+02  2.705600e-02 -3.592117e+01  2.705600e-02 -1.159212e+02 
 2.725600e-02 -1.270212e+02  2.725600e-02 -3.542522e+01  2.725600e-02 -1.154252e+02 
 2.745600e-02 -1.350574e+02  2.745600e-02 -3.427343e+01  2.745600e-02 -1.142734e+02 
 2.765600e-02 -1.423261e+02  2.765600e-02 -3.247233e+01  2.765600e-02 -1.124723e+02 
 2.785600e-02 -1.487861e+02  2.785600e-02 -3.003215e+01  2.785600e-02 -1.100322e+02 
 2.805600e-02 -1.544007e+02  2.805600e-02 -2.696676e+01  2.805600e-02 -1.069668e+02 
 2.825600e-02 -1.591379e+02  2.825600e-02 -2.329359e+01  2.825600e-02 -1.032936e+02 
 2.845600e-02 -1.629709e+02  2.845600e-02 -1.903348e+01  2.845600e-02 -9.903348e+01 
 2.865600e-02 -1.658779e+02  2.865600e-02 -1.421067e+01  2.865600e-02 -9.421067e+01 
 2.885600e-02 -1.678423e+02  2.885600e-02 -8.852534e+00  2.885600e-02 -8.885253e+01 
 2.905600e-02 -1.688529e+02  2.905600e-02 -2.989535e+00  2.905600e-02 -8.298954e+01 
 2.925600e-02 -1.689042e+02  2.925600e-02  3.345018e+00  2.925600e-02 -7.665498e+01 
 2.945600e-02 -1.679956e+02  2.945600e-02  1.011513e+01  2.945600e-02 -6.988487e+01 
 2.965600e-02 -1.661325e+02  2.965600e-02  1.728234e+01  2.965600e-02 -6.271766e+01 
 2.985600e-02 -1.633254e+02  2.985600e-02  2.480591e+01  2.985600e-02 -5.519409e+01 
 3.005600e-02 -1.595903e+02  3.005600e-02  3.264310e+01  3.005600e-02 -4.735690e+01 
 3.025600e-02 -1.549483e+02  3.025600e-02  4.074938e+01  3.025600e-02 -3.925062e+01 
 3.045600e-02 -1.494259e+02  3.045600e-02  4.907867e+01  3.045600e-02 -3.092133e+01 
 3.065600e-02 -1.430544e+02  3.065600e-02  5.758367e+01  3.065600e-02 -2.241633e+01 
 3.085600e-02 -1.358701e+02  3.085600e-02  6.621604e+01  3.085600e-02 -1.378396e+01 
 3.105600e-02 -1.279137e+02  3.105600e-02  7.492672e+01  3.105600e-02 -5.073281e+00 
 3.125600e-02 -1.192304e+02  3.125600e-02  8.366623e+01  3.125600e-02  3.666226e+00 
 3.145600e-02 -1.098697e+02  3.145600e-02  9.238490e+01  3.145600e-02  1.238490e+01 
 3.165600e-02 -9.988470e+01  3.165600e-02  1.010332e+02  3.165600e-02  2.103319e+01 
 3.185600e-02 -8.933212e+01  3.185600e-02  1.095620e+02  3.185600e-02  2.956197e+01 
 3.205600e-02 -7.827193e+01  3.205600e-02  1.179228e+02  3.205600e-02  3.792276e+01 
 3.225600e-02 -6.676699e+01  3.225600e-02  1.260681e+02  3.225600e-02  4.606807e+01 
 3.245600e-02 -5.488267e+01  3.245600e-02  1.339516e+02  3.245600e-02  5.395161e+01 
 3.265600e-02 -4.268649e+01  3.265600e-02  1.415286e+02  3.265600e-02  6.152858e+01 
 3.285600e-02 -3.024776e+01  3.285600e-02  1.487559e+02  3.285600e-02  6.875593e+01 
 3.305600e-02 -1.763715e+01  3.305600e-02  1.555926e+02  3.305600e-02  7.559260e+01 
 3.325600e-02 -4.926325e+00  3.325600e-02  1.619997e+02  3.325600e-02  8.199973e+01 
 3.345600e-02  7.812492e+00  3.345600e-02  1.679409e+02  3.345600e-02  8.794092e+01 
 3.365600e-02  2.050692e+01  3.365600e-02  1.733824e+02  3.365600e-02  9.338241e+01 
 3.385600e-02  3.308482e+01  3.385600e-02  1.782933e+02  3.385600e-02  9.829328e+01 
 3.405600e-02  4.547472e+01  3.405600e-02  1.826456e+02  3.405600e-02  1.026456e+02 
 3.425600e-02  5.760623e+01  3.425600e-02  1.864147e+02  3.425600e-02  1.064147e+02 
 3.445600e-02  6.941041e+01  3.445600e-02  1.895792e+02  3.445600e-02  1.095792e+02 
 3.465600e-02  8.082019e+01  3.465600e-02  1.921209e+02  3.465600e-02  1.121209e+02 
 3.485600e-02  9.177072e+01  3.485600e-02  1.940256e+02  3.485600e-02  1.140256e+02 
 3.505600e-02  1.021998e+02  3.505600e-02  1.952824e+02  3.505600e-02  1.152824e+02 
 3.525600e-02  1.120482e+02  3.525600e-02  1.958841e+02  3.525600e-02  1.158841e+02 
 3.545600e-02  1.212598e+02  3.545600e-02  1.958273e+02  3.545600e-02  1.158273e+02 
 3.565600e-02  1.297825e+02  3.565600e-02  1.951124e+02  3.565600e-02  1.151124e+02 
 3.585600e-02  1.375677e+02  3.585600e-02  1.937433e+02  3.585600e-02  1.137433e+02 
 3.605600e-02  1.445712e+02  3.605600e-02  1.917280e+02  3.605600e-02  1.117280e+02 
 3.625600e-02  1.507533e+02  3.625600e-02  1.890778e+02  3.625600e-02  1.090778e+02 
 3.645600e-02  1.560787e+02  3.645600e-02  1.858078e+02  3.645600e-02  1.058078e+02 
 3.665600e-02  1.605172e+02  3.665600e-02  1.819366e+02  3.665600e-02  1.019366e+02 
 3.685600e-02  1.640437e+02  3.685600e-02  1.774861e+02  3.685600e-02  9.748615e+01 
 3.705600e-02  1.666381e+02  3.705600e-02  1.724818e+02  3.705600e-02  9.248177e+01 
 3.725600e-02  1.682855e+02  3.725600e-02  1.669519e+02  3.725600e-02  8.695189e+01 
 3.745600e-02  1.689768e+02  3.745600e-02  1.609279e+02  3.745600e-02  8.092793e+01 
 3.765600e-02  1.687078e+02  3.765600e-02  1.544441e+02  3.765600e-02  7.444412e+01 
 3.785600e-02  1.674803e+02  3.785600e-02  1.475373e+02  3.785600e-02  6.753731e+01 
 3.805600e-02  1.653011e+02  3.805600e-02  1.402467e+02  3.805600e-02  6.024673e+01 
 3.825600e-02  1.621826e+02  3.825600e-02  1.326138e+02  3.825600e-02  5.261382e+01 
 3.845600e-02  1.581425e+02  3.845600e-02  1.246820e+02  3.845600e-02  4.468195e+01 
 3.865600e-02  1.532039e+02  3.865600e-02  1.164962e+02  3.865600e-02  3.649619e+01 
 3.885600e-02  1.473947e+02  3.885600e-02  1.081030e+02  3.885600e-02  2.810305e+01 
 3.905600e-02  1.407480e+02  3.905600e-02  9.955022e+01  3.905600e-02  1.955022e+01 
 3.925600e-02  1.333016e+02  3.925600e-02  9.088630e+01  3.925600e-02  1.088630e+01 
 3.945600e-02  1.250977e+02  3.945600e-02  8.216052e+01  3.945600e-02  2.160523e+00 
 3.965600e-02  1.161829e+02  3.965600e-02  7.342247e+01  3.965600e-02 -6.577530e+00 
 3.985600e-02  1.066080e+02  3.985600e-02  6.472179e+01  3.985600e-02 -1.527821e+01 
 4.000000e-02  9.933571e+01  4.000000e-02  5.850845e+01  4.000000e-02 -2.149155e+01 
