 1.378038e-02 -1.496914e+02  1.378038e-02 -3.163732e+01 
 1.398038e-02 -1.433572e+02  1.398038e-02 -2.311307e+01 
 1.418038e-02 -1.362084e+02  1.418038e-02 -1.446128e+01 
 1.438038e-02 -1.282856e+02  1.438038e-02 -5.730812e+00 
 1.458038e-02 -1.196338e+02  1.458038e-02  3.028986e+00 
 1.478038e-02 -1.103023e+02  1.478038e-02  1.176859e+01 
 1.498038e-02 -1.003441e+02  1.498038e-02  2.043857e+01 
 1.518038e-02 -8.981563e+01  1.518038e-02  2.898988e+01 
 1.538038e-02 -7.877683e+01  1.538038e-02  3.737412e+01 
 1.558038e-02 -6.729041e+01  1.558038e-02  4.554382e+01 
 1.578038e-02 -5.542163e+01  1.578038e-02  5.345273e+01 
 1.598038e-02 -4.323794e+01  1.598038e-02  6.105608e+01 
 1.618038e-02 -3.080856e+01  1.618038e-02  6.831078e+01 
 1.638038e-02 -1.820412e+01  1.638038e-02  7.517576e+01 
 1.658038e-02 -5.496236e+00  1.658038e-02  8.161213e+01 
 1.678038e-02  7.242875e+00  1.678038e-02  8.758342e+01 
 1.698038e-02  1.994083e+01  1.698038e-02  9.305580e+01 
 1.718038e-02  3.252548e+01  1.718038e-02  9.799829e+01 
 1.738038e-02  4.492531e+01  1.738038e-02  1.023829e+02 
 1.758038e-02  5.706987e+01  1.758038e-02  1.061847e+02 
 1.778038e-02  6.889014e+01  1.778038e-02  1.093823e+02 
 1.798038e-02  8.031897e+01  1.798038e-02  1.119576e+02 
 1.818038e-02  9.129141e+01  1.818038e-02  1.138959e+02 
 1.838038e-02  1.017451e+02  1.838038e-02  1.151863e+02 
 1.858038e-02  1.116207e+02  1.858038e-02  1.158215e+02 
 1.878038e-02  1.208620e+02  1.878038e-02  1.157981e+02 
 1.898038e-02  1.294165e+02  1.898038e-02  1.151160e+02 
 1.918038e-02  1.372357e+02  1.918038e-02  1.137794e+02 
 1.938038e-02  1.442751e+02  1.938038e-02  1.117958e+02 
 1.958038e-02  1.504947e+02  1.958038e-02  1.091765e+02 
 1.978038e-02  1.558591e+02  1.978038e-02  1.059364e+02 
 1.998038e-02  1.603380e+02  1.998038e-02  1.020940e+02 
 2.018038e-02  1.639057e+02  2.018038e-02  9.767115e+01 
 2.038038e-02  1.665421e+02  2.038038e-02  9.269299e+01 
 2.058038e-02  1.682322e+02  2.058038e-02  8.718783e+01 
 2.078038e-02  1.689663e+02  2.078038e-02  8.118698e+01 
 2.098038e-02  1.687404e+02  2.098038e-02  7.472457e+01 
 2.118038e-02  1.675556e+02  2.118038e-02  6.783732e+01 
 2.138038e-02  1.654188e+02  2.138038e-02  6.056440e+01 
 2.158038e-02  1.623420e+02  2.158038e-02  5.294714e+01 
 2.178038e-02  1.583427e+02  2.178038e-02  4.502885e+01 
 2.198038e-02  1.534437e+02  2.198038e-02  3.685452e+01 
 2.218038e-02  1.476728e+02  2.218038e-02  2.847063e+01 
 2.238038e-02  1.410628e+02  2.238038e-02  1.992482e+01 
 2.258038e-02  1.336513e+02  2.258038e-02  1.126566e+01 
 2.278038e-02  1.254803e+02  2.278038e-02  2.542360e+00 
 2.298038e-02  1.165963e+02  2.298038e-02 -6.195494e+00 
 2.318038e-02  1.070498e+02  2.318038e-02 -1.489825e+01 
 2.338038e-02  9.689505e+01  2.338038e-02 -2.351644e+01 
 2.358038e-02  8.618969e+01  2.358038e-02 -3.200110e+01 
 2.378038e-02  7.499459e+01  2.378038e-02 -4.030400e+01 
 2.398038e-02  6.337335e+01  2.398038e-02 -4.837796e+01 
 2.418038e-02  5.139201e+01  2.418038e-02 -5.617710e+01 
 2.438038e-02  3.911865e+01  2.438038e-02 -6.365709e+01 
 2.458038e-02  2.662301e+01  2.458038e-02 -7.077543e+01 
 2.478038e-02  1.397609e+01  2.478038e-02 -7.749166e+01 
 2.498038e-02  1.249761e+00  2.498038e-02 -8.376762e+01 
 2.518038e-02 -1.148367e+01  2.518038e-02 -8.956764e+01 
 2.538038e-02 -2.415185e+01  2.538038e-02 -9.485877e+01 
 2.558038e-02 -3.668280e+01  2.558038e-02 -9.961092e+01 
 2.578038e-02 -4.900530e+01  2.578038e-02 -1.037971e+02 
 2.598038e-02 -6.104935e+01  2.598038e-02 -1.073935e+02 
 2.618038e-02 -7.274650e+01  2.618038e-02 -1.103798e+02 
 2.638038e-02 -8.403030e+01  2.638038e-02 -1.127388e+02 
 2.658038e-02 -9.483661e+01  2.658038e-02 -1.144573e+02 
 2.678038e-02 -1.051040e+02  2.678038e-02 -1.155254e+02 
 2.698038e-02 -1.147743e+02  2.698038e-02 -1.159371e+02 
 2.718038e-02 -1.237923e+02  2.718038e-02 -1.156901e+02 
 2.738038e-02 -1.321069e+02  2.738038e-02 -1.147857e+02 
 2.758038e-02 -1.396709e+02  2.758038e-02 -1.132291e+02 
 2.778038e-02 -1.464412e+02  2.778038e-02 -1.110291e+02 
 2.798038e-02 -1.523795e+02  2.798038e-02 -1.081982e+02 
 2.818038e-02 -1.574518e+02  2.818038e-02 -1.047525e+02 
 2.838038e-02 -1.616295e+02  2.838038e-02 -1.007117e+02 
 2.858038e-02 -1.648888e+02  2.858038e-02 -9.609856e+01 
 2.878038e-02 -1.672112e+02  2.878038e-02 -9.093940e+01 
 2.898038e-02 -1.685834e+02  2.898038e-02 -8.526352e+01 
 2.918038e-02 -1.689977e+02  2.918038e-02 -7.910316e+01 
 2.938038e-02 -1.684518e+02  2.938038e-02 -7.249333e+01 
 2.958038e-02 -1.669486e+02  2.958038e-02 -6.547159e+01 
 2.978038e-02 -1.644968e+02  2.978038e-02 -5.807783e+01 
 2.998038e-02 -1.611104e+02  2.998038e-02 -5.035407e+01 
 3.018038e-02 -1.568084e+02  3.018038e-02 -4.234419e+01 
 3.038038e-02 -1.516154e+02  3.038038e-02 -3.409371e+01 
 3.058038e-02 -1.455610e+02  3.058038e-02 -2.564951e+01 
 3.078038e-02 -1.386794e+02  3.078038e-02 -1.705956e+01 
 3.098038e-02 -1.310098e+02  3.098038e-02 -8.372690e+00 
 3.118038e-02 -1.225958e+02  3.118038e-02  3.617552e-01 
 3.138038e-02 -1.134852e+02  3.138038e-02  9.094141e+00 
 3.158038e-02 -1.037297e+02  3.158038e-02  1.777485e+01 
 3.178038e-02 -9.338483e+01  3.178038e-02  2.635455e+01 
 3.198038e-02 -8.250932e+01  3.198038e-02  3.478450e+01 
 3.218038e-02 -7.116497e+01  3.218038e-02  4.301679e+01 
 3.238038e-02 -5.941625e+01  3.238038e-02  5.100466e+01 
 3.258038e-02 -4.732992e+01  3.258038e-02  5.870270e+01 
 3.278038e-02 -3.497465e+01  3.278038e-02  6.606717e+01 
 3.298038e-02 -2.242064e+01  3.298038e-02  7.305624e+01 
 3.318038e-02 -9.739240e+00  3.318038e-02  7.963019e+01 
 3.338038e-02  2.997504e+00  3.338038e-02  8.575166e+01 
 3.358038e-02  1.571722e+01  3.358038e-02  9.138587e+01 
 3.378038e-02  2.834762e+01  3.378038e-02  9.650080e+01 
 3.398038e-02  4.081694e+01  3.398038e-02  1.010674e+02 
 3.418038e-02  5.305434e+01  3.418038e-02  1.050597e+02 
 3.438038e-02  6.499027e+01  3.438038e-02  1.084551e+02 
 3.458038e-02  7.655691e+01  3.458038e-02  1.112341e+02 
 3.478038e-02  8.768855e+01  3.478038e-02  1.133811e+02 
 3.498038e-02  9.832191e+01  3.498038e-02  1.148839e+02 
 3.518038e-02  1.083966e+02  3.518038e-02  1.157339e+02 
 3.538038e-02  1.178553e+02  3.538038e-02  1.159262e+02 
 3.558038e-02  1.266444e+02  3.558038e-02  1.154599e+02 
 3.578038e-02  1.347139e+02  3.578038e-02  1.143374e+02 
 3.598038e-02  1.420179e+02  3.598038e-02  1.125653e+02 
 3.618038e-02  1.485149e+02  3.618038e-02  1.101536e+02 
 3.638038e-02  1.541680e+02  3.638038e-02  1.071159e+02 
 3.658038e-02  1.589451e+02  3.658038e-02  1.034696e+02 
 3.678038e-02  1.628190e+02  3.678038e-02  9.923534e+01 
 3.698038e-02  1.657678e+02  3.698038e-02  9.443721e+01 
 3.718038e-02  1.677747e+02  3.718038e-02  8.910248e+01 
 3.738038e-02  1.688282e+02  3.738038e-02  8.326144e+01 
 3.758038e-02  1.689224e+02  3.758038e-02  7.694730e+01 
 3.778038e-02  1.680568e+02  3.778038e-02  7.019593e+01 
 3.798038e-02  1.662362e+02  3.798038e-02  6.304569e+01 
 3.818038e-02  1.634710e+02  3.818038e-02  5.553721e+01 
 3.838038e-02  1.597770e+02  3.838038e-02  4.771316e+01 
 3.858038e-02  1.551751e+02  3.858038e-02  3.961799e+01 
 3.878038e-02  1.496914e+02  3.878038e-02  3.129770e+01 
 3.898038e-02  1.433572e+02  3.898038e-02  2.279958e+01 
 3.918038e-02  1.362084e+02  3.918038e-02  1.417190e+01 
 3.938038e-02  1.282856e+02  3.938038e-02  5.463695e+00 
 3.958038e-02  1.196338e+02  3.958038e-02 -3.275556e+00 
 3.978038e-02  1.103023e+02  3.978038e-02 -1.199620e+01 
 3.998038e-02  1.003441e+02  3.998038e-02 -2.064867e+01 
 4.000000e-02  9.933571e+01  4.000000e-02 -2.149171e+01 
